name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Chicago,2024-04-13T21:00:00,66.8,66.8,37.9,34.5,0.0,0,,0,0,22.4,14.3,198,1010.7,62.4,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"KORD,KMDW,F1983,KPWK"
Chicago,2024-04-13T22:00:00,65.9,65.9,40.1,38.73,0.0,0,,0,0,25.5,16.2,201,1010.2,53.4,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"KORD,KMDW,F1983,KPWK"
Chicago,2024-04-13T23:00:00,65.4,65.4,42.4,43.18,0.0,0,,0,0,26.4,17.0,201,1009.3,77.7,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"KORD,KMDW,F1983,KPWK"
Orlando,2024-04-10T00:00:00,67.0,67.0,60.2,78.87,0.0,0,,0,0,9.2,5.8,117,1019.6,9.4,9.9,0,0.0,0,10,Clear,clear-night,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-10T01:00:00,66.2,66.2,60.3,81.38,0.0,0,,0,0,8.1,5.8,100,1019.0,88.6,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-10T02:00:00,66.2,66.2,61.1,83.66,0.0,0,,0,0,6.9,7.2,113,1018.0,90.5,9.9,0,0.0,0,10,Overcast,cloudy,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-10T03:00:00,66.8,66.8,61.1,81.81,0.0,0,,0,0,5.8,8.2,120,1017.3,89.2,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-10T04:00:00,66.2,66.2,61.2,83.99,0.0,0,,0,0,5.8,7.3,139,1017.0,10.5,9.9,0,0.0,0,10,Clear,clear-night,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-10T05:00:00,66.2,66.2,62.1,86.66,0.0,0,,0,0,5.8,7.0,129,1016.6,55.4,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-10T06:00:00,65.5,65.5,62.2,88.99,0.0,0,,0,0,5.8,5.3,121,1016.6,36.5,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-10T07:00:00,67.1,67.1,63.0,86.71,0.0,0,,0,0,6.9,7.3,120,1017.1,88.3,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-10T08:00:00,68.1,68.1,63.0,83.6,0.0,0,,0,0,9.2,8.1,129,1017.8,97.6,9.9,90,0.3,1,10,Overcast,cloudy,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-10T09:00:00,71.0,71.0,64.1,78.86,0.0,0,,0,0,12.8,8.2,130,1017.9,8.0,9.9,213,0.8,2,10,Clear,clear-day,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-10T10:00:00,75.0,75.0,65.0,71.18,0.0,0,,0,0,17.2,14.7,122,1017.8,35.7,9.9,358,1.3,4,10,Partially cloudy,partly-cloudy-day,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-10T11:00:00,77.0,77.0,64.2,64.75,0.0,0,,0,0,23.0,15.6,158,1017.6,88.7,9.9,264,1.0,3,10,Partially cloudy,partly-cloudy-day,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-10T12:00:00,80.9,82.5,64.0,56.45,0.0,0,,0,0,26.5,14.9,143,1016.9,30.6,9.9,904,3.3,9,10,Partially cloudy,partly-cloudy-day,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-10T13:00:00,81.2,82.2,61.9,52.08,0.0,0,,0,0,23.0,12.3,148,1015.9,83.6,9.9,1007,3.6,10,10,Partially cloudy,partly-cloudy-day,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-10T14:00:00,84.0,84.1,60.2,44.68,0.0,0,,0,0,28.8,18.1,160,1015.3,30.7,9.9,963,3.5,10,10,Partially cloudy,partly-cloudy-day,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-10T15:00:00,86.0,86.4,61.9,44.59,0.0,0,,0,0,26.4,15.4,140,1014.2,29.8,9.9,235,0.8,2,10,Partially cloudy,partly-cloudy-day,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-10T16:00:00,84.3,84.9,61.9,46.98,0.0,0,,0,0,23.7,12.8,135,1013.4,83.9,9.9,300,1.1,3,10,Partially cloudy,partly-cloudy-day,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-10T17:00:00,81.4,83.5,65.8,59.21,0.0,0,,0,0,16.1,16.7,100,1012.8,84.5,9.9,113,0.4,1,10,Partially cloudy,partly-cloudy-day,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-10T18:00:00,82.1,84.2,65.9,58.02,0.0,0,,0,0,23.0,15.4,111,1012.3,30.5,9.9,211,0.8,2,10,Partially cloudy,partly-cloudy-day,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-10T19:00:00,79.2,79.2,64.2,60.17,0.0,0,,0,0,24.2,18.2,110,1011.9,6.3,9.9,38,0.1,0,10,Clear,clear-day,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-10T20:00:00,77.3,77.3,64.2,64.19,0.0,0,,0,0,23.3,17.0,123,1012.1,88.3,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-10T21:00:00,76.0,76.0,63.1,64.43,0.0,0,,0,0,25.3,14.8,139,1012.5,5.9,9.9,0,0.0,0,10,Clear,clear-night,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-10T22:00:00,74.9,74.9,63.1,66.68,0.0,0,,0,0,24.2,13.5,141,1013.0,2.9,9.9,0,0.0,0,10,Clear,clear-night,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-10T23:00:00,74.0,74.0,63.0,68.4,0.0,0,,0,0,21.9,16.1,150,1013.1,0.0,9.9,0,0.0,0,10,Clear,clear-night,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-11T00:00:00,73.1,73.1,63.0,70.47,0.0,0,,0,0,21.9,15.0,150,1012.8,0.0,9.9,0,0.0,0,10,Clear,clear-night,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-11T01:00:00,73.0,73.0,64.1,73.8,0.0,0,,0,0,24.2,14.0,159,1013.2,0.0,9.9,0,0.0,0,10,Clear,clear-night,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-11T02:00:00,73.0,73.0,64.3,74.13,0.0,0,,0,0,21.9,13.7,160,1013.1,9.4,9.9,0,0.0,0,10,Clear,clear-night,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-11T03:00:00,72.0,72.0,66.0,81.41,0.0,0,,0,0,21.9,14.0,169,1012.2,2.9,9.9,0,0.0,0,10,Clear,clear-night,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-11T04:00:00,73.0,73.0,66.8,81.13,0.0,0,,0,0,24.2,14.8,170,1011.2,98.2,9.9,0,0.0,0,10,Overcast,cloudy,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-11T05:00:00,73.1,73.1,68.0,84.11,0.0,0,,0,0,26.5,16.4,160,1010.8,98.8,9.9,0,0.0,0,10,Overcast,cloudy,"72205312841,1341W,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-11T06:00:00,73.0,73.0,69.2,87.76,0.0,0,,0,0,31.7,17.0,179,1010.9,98.7,9.9,0,0.0,0,10,Overcast,cloudy,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-11T07:00:00,73.0,73.0,69.2,87.73,0.0,0,,0,0,29.2,19.2,161,1011.1,98.7,9.9,4,0.0,0,10,Overcast,cloudy,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-11T08:00:00,73.1,73.1,69.2,87.33,0.0,0,,0,0,26.4,16.6,180,1011.6,89.2,9.9,77,0.3,1,5,Partially cloudy,partly-cloudy-day,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-11T09:00:00,75.0,75.0,70.1,84.57,0.0,0,,0,0,32.6,20.6,170,1010.7,89.2,9.9,241,0.9,2,10,Partially cloudy,partly-cloudy-day,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-11T10:00:00,77.0,77.0,70.1,79.17,0.0,0,,0,0,36.3,20.3,179,1010.7,100.0,9.9,200,0.7,2,10,Overcast,cloudy,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-11T11:00:00,78.2,78.2,70.9,78.45,0.0,0,,0,0,33.0,18.2,180,1010.5,100.0,9.9,404,1.5,4,10,Overcast,cloudy,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-11T12:00:00,80.4,84.1,71.2,73.49,0.0,0,,0,0,35.5,22.6,182,1009.4,99.9,9.9,230,0.8,2,10,Overcast,cloudy,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-11T13:00:00,81.1,85.1,71.0,71.6,0.0,0,,0,0,34.4,18.5,189,1008.7,99.9,9.9,37,0.1,0,10,Overcast,cloudy,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-11T14:00:00,78.5,78.5,71.9,80.22,0.013,100,rain,0,0,35.0,18.2,190,1008.1,100.0,8.2,28,0.1,0,30,"Rain, Overcast",rain,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-11T15:00:00,75.1,75.1,73.6,95.38,0.208,100,rain,0,0,39.9,24.7,248,1009.1,100.0,1.0,144,0.5,1,30,"Rain, Overcast",rain,"72205312841,1341W,KORL,KMCO"
Orlando,2024-04-11T16:00:00,74.1,74.1,69.9,86.82,0.172,100,rain,0,0,30.1,11.8,250,1009.3,100.0,9.9,538,1.9,5,30,"Rain, Overcast",rain,"72205312841,1341W,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-11T17:00:00,76.0,76.0,70.1,81.96,0.0,0,,0,0,21.9,14.6,252,1009.1,90.5,9.9,426,1.5,4,3,Overcast,cloudy,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-11T18:00:00,78.3,78.3,66.0,66.16,0.0,0,,0,0,30.7,17.1,250,1009.7,54.1,9.9,310,1.1,3,3,Partially cloudy,partly-cloudy-day,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-11T19:00:00,76.0,76.0,63.1,64.32,0.0,0,,0,0,31.6,20.3,259,1010.0,5.9,9.9,78,0.3,1,10,Clear,clear-day,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-11T20:00:00,74.0,74.0,60.5,62.64,0.0,0,,0,0,27.9,14.4,242,1010.8,5.3,9.9,0,0.0,0,10,Clear,clear-night,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-11T21:00:00,72.1,72.1,61.1,68.35,0.0,0,,0,0,21.9,13.4,250,1011.7,2.9,9.9,0,0.0,0,10,Clear,clear-night,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-11T22:00:00,71.1,71.1,61.1,70.74,0.0,0,,0,0,24.9,14.7,250,1012.7,2.9,9.9,0,0.0,0,10,Clear,clear-night,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-11T23:00:00,70.1,70.1,62.0,75.68,0.0,0,,0,0,20.8,12.6,231,1013.6,3.2,9.9,0,0.0,0,10,Clear,clear-night,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-12T00:00:00,70.1,70.1,62.1,75.78,0.0,0,,0,0,20.8,12.4,240,1014.2,88.2,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-12T01:00:00,69.3,69.3,62.1,77.84,0.0,0,,0,0,32.2,13.4,260,1014.6,89.1,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-12T02:00:00,69.1,69.1,60.3,73.43,0.0,0,,0,0,27.7,16.1,269,1015.0,98.6,9.9,0,0.0,0,10,Overcast,cloudy,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-12T03:00:00,66.9,66.9,59.0,75.66,0.0,0,,0,0,27.8,13.6,280,1015.5,49.9,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-12T04:00:00,65.9,65.9,57.0,73.07,0.0,0,,0,0,24.0,16.5,289,1015.9,5.8,9.9,0,0.0,0,10,Clear,clear-night,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-12T05:00:00,65.0,65.0,56.9,75.11,0.0,0,,0,0,21.9,12.8,309,1016.9,27.1,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-12T06:00:00,62.9,62.9,53.3,70.73,0.0,0,,0,0,13.9,9.6,330,1017.7,0.0,9.9,0,0.0,0,10,Clear,clear-night,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-12T07:00:00,62.0,62.0,51.2,67.71,0.0,0,,0,0,9.2,6.3,320,1018.7,2.9,9.9,6,0.0,0,10,Clear,clear-night,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-12T08:00:00,62.1,62.1,52.1,69.6,0.001,100,rain,0,0,8.1,6.4,302,1019.7,2.9,9.9,131,0.5,1,10,Rain,rain,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-12T09:00:00,65.1,65.1,51.2,60.63,0.0,0,,0,0,9.2,12.4,313,1020.3,2.9,9.9,339,1.2,3,10,Clear,clear-day,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-12T10:00:00,69.3,69.3,50.1,50.6,0.0,0,,0,0,13.9,11.5,330,1020.7,2.9,9.9,595,2.1,6,10,Clear,clear-day,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-12T11:00:00,72.1,72.1,47.2,41.24,0.0,0,,0,0,23.0,11.7,320,1021.3,2.9,9.9,761,2.7,8,10,Clear,clear-day,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-12T12:00:00,74.1,74.1,45.9,36.58,0.0,0,,0,0,19.1,14.1,274,1021.2,2.9,9.9,882,3.2,9,10,Clear,clear-day,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-12T13:00:00,76.0,76.0,48.7,38.28,0.0,0,,0,0,25.8,15.4,274,1020.5,3.0,9.9,935,3.4,9,10,Clear,clear-day,"72205312841,1341W,72205712854,72205012815,KORL,KMCO"
Orlando,2024-04-12T14:00:00,76.1,76.1,50.0,39.96,0.0,0,,0,0,18.6,11.4,290,1019.9,2.9,9.9,922,3.3,9,10,Clear,clear-day,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-12T15:00:00,79.1,79.1,52.1,39.11,0.0,0,,0,0,29.6,10.0,278,1019.1,2.9,9.9,846,3.0,8,10,Clear,clear-day,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-12T16:00:00,79.2,79.2,52.1,38.97,0.0,0,,0,0,31.0,15.9,253,1018.4,2.9,9.9,715,2.6,7,10,Clear,clear-day,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-12T17:00:00,79.2,79.2,52.0,38.85,0.0,0,,0,0,24.8,18.0,262,1018.2,2.9,9.9,537,1.9,5,10,Clear,clear-day,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-12T18:00:00,78.2,78.2,52.0,40.15,0.0,0,,0,0,26.2,20.4,286,1018.5,0.0,9.9,325,1.2,3,10,Clear,clear-day,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-12T19:00:00,75.0,75.0,52.0,44.52,0.0,0,,0,0,25.3,16.1,279,1018.8,2.9,9.9,79,0.3,1,10,Clear,clear-day,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-12T20:00:00,71.9,71.9,48.2,42.91,0.0,0,,0,0,25.3,18.1,279,1019.5,2.9,9.9,0,0.0,0,10,Clear,clear-night,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-12T21:00:00,70.0,70.0,47.1,44.05,0.0,0,,0,0,23.0,15.8,279,1020.4,0.0,9.9,0,0.0,0,10,Clear,clear-night,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-12T22:00:00,68.0,68.0,47.1,47.11,0.0,0,,0,0,21.9,13.6,280,1021.3,0.0,9.9,0,0.0,0,10,Clear,clear-night,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-12T23:00:00,66.0,66.0,48.0,52.37,0.0,0,,0,0,12.8,12.5,281,1022.2,0.0,9.9,0,0.0,0,10,Clear,clear-night,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-13T00:00:00,65.1,65.1,47.8,53.68,0.0,0,,0,0,12.8,11.0,300,1022.6,0.0,9.9,0,0.0,0,10,Clear,clear-night,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-13T01:00:00,64.1,64.1,51.0,62.5,0.0,0,,0,0,11.4,11.1,291,1022.7,0.0,9.9,0,0.0,0,10,Clear,clear-night,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-13T02:00:00,62.9,62.9,52.0,67.67,0.0,0,,0,0,20.8,9.9,299,1022.6,0.0,9.9,0,0.0,0,10,Clear,clear-night,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-13T03:00:00,62.7,62.7,53.0,70.52,0.0,0,,0,0,9.2,7.0,301,1022.6,0.0,9.9,0,0.0,0,10,Clear,clear-night,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-13T04:00:00,60.9,60.9,54.0,77.9,0.0,0,,0,0,9.2,7.7,306,1022.6,0.0,9.9,0,0.0,0,10,Clear,clear-night,"1341W,KISM,KORL,KMCO"
Orlando,2024-04-13T05:00:00,60.7,60.7,53.2,76.38,0.0,0,,0,0,9.2,6.6,307,1022.9,0.0,9.9,0,0.0,0,10,Clear,clear-night,"1341W,KISM,KORL,KMCO"
Orlando,2024-04-13T06:00:00,60.0,60.0,51.5,73.44,0.0,0,,0,0,8.1,5.8,330,1023.4,0.0,9.9,0,0.0,0,10,Clear,clear-night,"1341W,KISM,KORL,KMCO"
Orlando,2024-04-13T07:00:00,59.7,59.7,49.2,68.17,0.0,0,,0,0,6.9,6.7,340,1024.1,2.7,9.9,6,0.0,0,10,Clear,clear-night,"1341W,KISM,KORL,KMCO"
Orlando,2024-04-13T08:00:00,60.1,60.1,48.3,65.02,0.0,0,,0,0,8.1,7.9,333,1024.8,0.0,9.9,138,0.5,1,10,Clear,clear-day,"1341W,KISM,KORL,KMCO"
Orlando,2024-04-13T09:00:00,65.2,65.2,44.4,46.79,0.0,0,,0,0,13.9,12.7,352,1025.2,0.0,9.9,350,1.3,4,10,Clear,clear-day,"1341W,KISM,KORL,KMCO"
Orlando,2024-04-13T10:00:00,69.4,69.4,43.7,39.52,0.0,0,,0,0,16.1,9.7,19,1025.3,0.0,9.9,602,2.2,6,10,Clear,clear-day,"1341W,KISM,KORL,KMCO"
Orlando,2024-04-13T11:00:00,71.5,71.5,38.0,29.51,0.0,0,,0,0,21.9,13.1,29,1025.9,2.7,9.9,781,2.8,8,10,Clear,clear-day,"1341W,KISM,KORL,KMCO"
Orlando,2024-04-13T12:00:00,74.1,74.1,36.2,25.13,0.0,0,,0,0,18.6,8.4,3,1025.9,2.7,9.9,898,3.2,9,10,Clear,clear-day,"1341W,KISM,KORL,KMCO"
Orlando,2024-04-13T13:00:00,75.0,75.0,37.2,25.4,0.0,0,,0,0,13.9,9.4,22,1025.3,2.7,9.9,958,3.4,10,10,Clear,clear-day,"1341W,KISM,KORL,KMCO"
Orlando,2024-04-13T14:00:00,75.2,75.2,37.2,25.24,0.0,0,,0,0,13.9,5.2,40,1024.5,2.7,9.9,950,3.4,10,10,Clear,clear-day,"1341W,KISM,KORL,KMCO"
Orlando,2024-04-13T15:00:00,77.1,77.1,37.3,23.72,0.0,0,,0,0,9.2,6.1,53,1023.5,2.7,9.9,877,3.2,9,10,Clear,clear-day,"1341W,KISM,KORL,KMCO"
Orlando,2024-04-13T16:00:00,78.4,78.4,36.2,21.86,0.0,0,,0,0,8.1,8.9,327,1022.7,5.3,9.9,741,2.7,7,10,Clear,clear-day,"1341W,KISM,KORL,KMCO"
Orlando,2024-04-13T17:00:00,78.3,78.3,36.0,21.77,0.0,0,,0,0,6.9,4.9,247,1022.1,2.7,9.9,558,2.0,6,10,Clear,clear-day,"1341W,KISM,KORL,KMCO"
Orlando,2024-04-13T18:00:00,80.1,78.6,34.3,19.14,0.0,0,,0,0,6.9,6.6,345,1022.0,2.7,9.9,341,1.2,3,10,Clear,clear-day,"1341W,KISM,KORL,KMCO"
Orlando,2024-04-13T19:00:00,78.1,78.1,35.3,21.23,0.0,0,,0,0,6.9,0.6,356,1021.7,2.7,9.9,86,0.3,1,10,Clear,clear-day,"1341W,KISM,KORL,KMCO"
Orlando,2024-04-13T20:00:00,70.4,70.4,48.7,46.06,0.0,0,,0,0,6.9,5.1,92,1021.8,2.7,9.9,0,0.0,0,10,Clear,clear-night,"1341W,KISM,KORL,KMCO"
Orlando,2024-04-13T21:00:00,66.3,66.3,48.9,53.35,0.0,0,,0,0,5.8,6.0,104,1022.6,2.7,9.9,0,0.0,0,10,Clear,clear-night,"1341W,KISM,KORL,KMCO"
